Unnamed,ID,Centroid,Footprint2D,State_Abbr,Area,Area2D,Height,Numfloors,WWR_surfaces,CZ,BuildingType,Standard,lat,lon,.points,index_right,City,address
52,241822276,40.72828247297073/-73.98539211056683,"POLYGON ((-73.9853879 40.728245,-73.9853479 40.7282996,-73.9853964 40.7283199,-73.9854313 40.7282722,-73.9854363 40.7282654,-73.9853879 40.728245))",NY,1730,346,53.805776,5,,4A,apartments,,40.72828247,-73.98539211,POINT (40.72828247297073 -73.98539211056683),,,350A East 9 Street
53,241822279,40.72817054181652/-73.98607158687491,"POLYGON ((-73.9861083 40.7280535,-73.9859902 40.728215,-73.9859601 40.7282562,-73.9860348 40.7282876,-73.9860746 40.7282332,-73.9861831 40.728085,-73.9861083 40.7280535))",NY,9900,1980,58.398952,5,,4A,apartments,,40.72817054,-73.98607159,POINT (40.72817054181652 -73.98607158687491),,,65 ST Marks Place
54,241822280,40.7279032174505/-73.98657985383896,"POLYGON ((-73.9866024 40.7278003,-73.9864776 40.7279731,-73.9865573 40.7280061,-73.9865865 40.7279657,-73.9866161 40.7279248,-73.9866268 40.7279099,-73.9866821 40.7278334,-73.9866024 40.7278003))",NY,7160,1790,59.05512,4,,4A,apartments,,40.72790322,-73.98657985,POINT (40.7279032174505 -73.98657985383896),,,60 ST Marks Place
55,241822282,40.72817653814037/-73.98617025139475,"POLYGON ((-73.9861831 40.728085,-73.9860746 40.7282332,-73.9861574 40.7282681,-73.9861883 40.7282259,-73.9862659 40.7281198,-73.9861831 40.728085))",NY,8050,1610,60.69554,5,,4A,apartments,,40.72817654,-73.98617025,POINT (40.72817653814037 -73.98617025139475),,,63 ST Marks Place
56,241822284,40.72825313182681/-73.98724059110945,"POLYGON ((-73.9872343 40.728206,-73.9871869 40.7282717,-73.987185 40.7282744,-73.9872469 40.7283003,-73.9872962 40.7282318,-73.9872343 40.728206))",NY,2755,551,53.149608,5,,4A,apartments,,40.72825313,-73.98724059,POINT (40.72825313182681 -73.98724059110945),,,42.5 ST Marks Place
57,241822286,40.728031350329566/-73.98689636979285,"POLYGON ((-73.9869212 40.7279253,-73.9867921 40.7281043,-73.9868715 40.7281374,-73.9869701 40.7280008,-73.9870006 40.7279584,-73.9869212 40.7279253))",NY,9250,1850,58.727036,5,,4A,apartments,,40.72803135,-73.98689637,POINT (40.728031350329566 -73.98689636979285),,,52 ST Marks Place
58,241822291,40.72810125425564/-73.98591604986306,"POLYGON ((-73.9859502 40.7279871,-73.9858649 40.7281037,-73.9858064 40.7281837,-73.9858819 40.7282154,-73.9859076 40.7281803,-73.9860257 40.7280188,-73.9859502 40.7279871))",NY,9700,1940,71.522312,5,,4A,apartments,,40.72810125,-73.98591605,POINT (40.72810125425564 -73.98591604986306),,,69 ST Marks Place
59,241822293,40.728432108552575/-73.98598667642663,"POLYGON ((-73.9860239 40.7283119,-73.9860207 40.7283164,-73.9858719 40.7285197,-73.9859494 40.7285523,-73.9860805 40.7283731,-73.9861015 40.7283445,-73.9860239 40.7283119))",NY,4220,2110,27.88714,2,,4A,apartments,,40.72843211,-73.98598668,POINT (40.728432108552575 -73.98598667642663),,,336 East 9 Street
60,241822297,40.72854912607436/-73.98716016030441,"POLYGON ((-73.9871427 40.7284882,-73.9870798 40.7285741,-73.9871431 40.7286007,-73.9871722 40.7286129,-73.9872435 40.7285155,-73.9872144 40.7285033,-73.987206 40.7285148,-73.9871427 40.7284882))",NY,4320,1080,51.181104,4,,4A,apartments,,40.72854913,-73.98716016,POINT (40.72854912607436 -73.98716016030441),,,39 ST Marks Place
61,241822299,40.72841548507607/-73.98672145499081,"POLYGON ((-73.9867394 40.7283187,-73.9866949 40.7283795,-73.9866847 40.7283934,-73.9866342 40.7284625,-73.9866226 40.7284783,-73.9867036 40.7285123,-73.9867067 40.7285079,-73.9868203 40.7283527,-73.9867394 40.7283187))",NY,6760,1690,57.742784,4,,4A,apartments,,40.72841549,-73.98672145,POINT (40.72841548507607 -73.98672145499081),,,49 ST Marks Place
62,241822300,40.728278520197456/-73.98730147417974,"POLYGON ((-73.9872962 40.7282318,-73.9872469 40.7283003,-73.9873067 40.7283252,-73.9873561 40.7282568,-73.9873366 40.7282487,-73.9873031 40.7282347,-73.9872962 40.7282318))",NY,2665,533,54.790028,5,,4A,apartments,,40.72827852,-73.98730147,POINT (40.728278520197456 -73.98730147417974),,,42 ST Marks Place
63,241822301,40.728137923252326/-73.98712696976139,"POLYGON ((-73.9871715 40.7280128,-73.9871376 40.7280599,-73.9870316 40.7282069,-73.9871071 40.7282384,-73.9872117 40.7280933,-73.987165 40.7280738,-73.9872003 40.7280248,-73.9871715 40.7280128))",NY,8050,1610,58.398952,5,,4A,apartments,,40.72813792,-73.98712697,POINT (40.728137923252326 -73.98712696976139),,,46 ST Marks Place
64,241822303,40.727856152413274/-73.98651085409605,"POLYGON ((-73.9865442 40.7277392,-73.9865103 40.727786,-73.9864357 40.7278893,-73.9863988 40.7279404,-73.9864776 40.7279731,-73.9866024 40.7278003,-73.9866229 40.7277719,-73.9865442 40.7277392))",NY,6180,2060,54.13386,3,,4A,church,,40.72785615,-73.98651085,POINT (40.727856152413274 -73.98651085409605),,,62 ST Marks Place
65,241822306,40.7281824792411/-73.98719934444614,"POLYGON ((-73.9872117 40.7280933,-73.9871071 40.7282384,-73.9871869 40.7282717,-73.9872343 40.728206,-73.987279 40.7281441,-73.9872916 40.7281266,-73.9872605 40.7281136,-73.9872117 40.7280933))",NY,7550,1510,53.149608,5,,4A,apartments,,40.72818248,-73.98719934,POINT (40.7281824792411 -73.98719934444614),,,44 ST Marks Place
66,241822310,40.72830490525869/-73.98735814911808,"POLYGON ((-73.9873561 40.7282568,-73.9873067 40.7283252,-73.9873662 40.72835,-73.9874058 40.7282951,-73.9873843 40.7282861,-73.987394 40.7282726,-73.9873561 40.7282568))",NY,2455,491,55.446196,5,,4A,apartments,,40.72830491,-73.98735815,POINT (40.72830490525869 -73.98735814911808),,,40.5 ST Marks Place
67,241822312,40.728218282181686/-73.98624979282434,"POLYGON ((-73.9862659 40.7281198,-73.9861883 40.7282259,-73.9862118 40.7282358,-73.9861612 40.728305,-73.9862158 40.728328,-73.9862364 40.7282999,-73.9863441 40.7281526,-73.9862659 40.7281198))",NY,6320,1580,57.086616,4,,4A,apartments,,40.72821828,-73.98624979,POINT (40.728218282181686 -73.98624979282434),,,61 ST Marks Place
68,241822314,40.72830513984986/-73.98638787806324,"POLYGON ((-73.9864233 40.7281859,-73.9863155 40.7283332,-73.9862732 40.7283911,-73.9863525 40.7284244,-73.9863689 40.7284019,-73.9863824 40.7283835,-73.9864103 40.7283453,-73.9865026 40.7282192,-73.9864233 40.7281859))",NY,8520,2130,56.102364,4,,4A,apartments,,40.72830514,-73.98638788,POINT (40.72830513984986 -73.98638787806324),,,57 ST Marks Place
69,241822315,40.728278809021845/-73.9855799146569,"POLYGON ((-73.9856064 40.7281717,-73.9855518 40.7282463,-73.9855316 40.7282739,-73.9855089 40.728305,-73.985474 40.7283526,-73.9855534 40.7283859,-73.9856858 40.7282051,-73.9856064 40.7281717))",NY,9400,1880,59.711288,5,,4A,apartments,,40.72827881,-73.98557991,POINT (40.728278809021845 -73.9855799146569),,,346 East 9 Street
70,241822317,40.727353977428294/-73.98604570405377,"POLYGON ((-73.9860798 40.7272331,-73.9860302 40.7273019,-73.9860028 40.72734,-73.9859532 40.727409,-73.9859299 40.7274402,-73.9860105 40.7274755,-73.9860858 40.727372,-73.9861614 40.7272671,-73.9860798 40.7272331))",NY,8800,2200,53.805776,4,,4A,apartments,,40.72735398,-73.9860457,POINT (40.727353977428294 -73.98604570405377),,,83 East 7 Street
71,241822319,40.72752521966193/-73.98654238896866,"POLYGON ((-73.9865579 40.7274321,-73.9865283 40.7274733,-73.9864556 40.727574,-73.9864475 40.7275852,-73.9865269 40.7276183,-73.9865783 40.7275469,-73.9865964 40.7275219,-73.9866372 40.7274652,-73.9865579 40.7274321))",NY,6320,1580,58.398952,4,,4A,apartments,,40.72752522,-73.98654239,POINT (40.72752521966193 -73.98654238896866),,,71 East 7 Street
72,241822320,40.727897413733245/-73.98554942990172,"POLYGON ((-73.985503 40.7279755,-73.9855234 40.727984,-73.9855314 40.7279874,-73.98563 40.7278526,-73.9855532 40.7278203,-73.9854727 40.7279303,-73.9855212 40.7279507,-73.985503 40.7279755))",NY,6600,1200,62.664044,5.5,,4A,apartments,,40.72789741,-73.98554943,POINT (40.727897413733245 -73.98554942990172),,,79 ST Marks Place
73,241822323,40.727583324157706/-73.98588205413698,"POLYGON ((-73.9859205 40.7274582,-73.9858581 40.7275447,-73.985764 40.7276752,-73.9858436 40.7277085,-73.9858445 40.7277072,-73.9859343 40.7275827,-73.9859518 40.7275585,-73.9859834 40.7275146,-73.9860001 40.7274914,-73.9859205 40.7274582))",NY,9000,2250,50.85302,4,,4A,apartments,,40.72758332,-73.98588205,POINT (40.727583324157706 -73.98588205413698),,,78 ST Marks Place
74,241822325,40.7278976147859/-73.98740309567067,"POLYGON ((-73.9874275 40.7278008,-73.9872921 40.7279886,-73.9873292 40.7280041,-73.9873634 40.7279568,-73.9873809 40.7279533,-73.9874086 40.7279649,-73.9875039 40.7278327,-73.9874275 40.7278008))",NY,6360,1590,53.805776,4,,4A,apartments,,40.72789761,-73.9874031,POINT (40.7278976147859 -73.98740309567067),,,49 East 7 Street
75,241822326,40.72769380283862/-73.98605891033712,"POLYGON ((-73.9860378 40.7275806,-73.9860301 40.7275912,-73.9860127 40.7276153,-73.9859227 40.7277397,-73.9859216 40.7277412,-73.98608 40.727807,-73.9861118 40.7277631,-73.9861306 40.7277371,-73.9861599 40.7276966,-73.9861962 40.7276464,-73.9860378 40.7275806))",NY,16550,3310,66.601052,5,,4A,apartments,,40.7276938,-73.98605891,POINT (40.72769380283862 -73.98605891033712),,,74 ST Marks Place
76,241822329,40.72735952225718/-73.98615142490395,"POLYGON ((-73.9861614 40.7272671,-73.9860858 40.727372,-73.986108 40.7273813,-73.9860688 40.7274357,-73.9861275 40.7274603,-73.9861598 40.7274155,-73.9862424 40.7273009,-73.9861614 40.7272671))",NY,6080,1520,54.13386,4,,4A,apartments,,40.72735952,-73.98615142,POINT (40.72735952225718 -73.98615142490395),,,81 East 7 Street
77,241822332,40.727774473267345/-73.9862560043311,"POLYGON ((-73.9862923 40.7276571,-73.9862718 40.7276857,-73.9861601 40.7278405,-73.9862401 40.727874,-73.9863309 40.7277481,-73.9863387 40.7277373,-73.9862981 40.7277204,-73.9863318 40.7276736,-73.9862923 40.7276571))",NY,6640,1660,58.398952,4,,4A,apartments,,40.72777447,-73.986256,POINT (40.727774473267345 -73.9862560043311),,,68 ST Marks Place
78,241822335,40.728403550953935/-73.98579830408475,"POLYGON ((-73.985795 40.7283342,-73.9857092 40.7284514,-73.9857918 40.7284861,-73.9858775 40.7283689,-73.9858568 40.7283602,-73.9858753 40.728335,-73.9858358 40.7283184,-73.9858174 40.7283436,-73.985795 40.7283342))",NY,7000,1400,47.900264,5,,4A,apartments,,40.72840355,-73.9857983,POINT (40.728403550953935 -73.98579830408475),,,340 East 9 Street
79,241822336,40.72739359221422/-73.98623132670481,"POLYGON ((-73.9862424 40.7273009,-73.9861598 40.7274155,-73.986183 40.7274252,-73.9861485 40.727473,-73.9862023 40.7274955,-73.9862368 40.7274476,-73.9862415 40.7274496,-73.9862638 40.7274186,-73.9862778 40.7273993,-73.9863085 40.7273567,-73.9863241 40.727335,-73.9862424 40.7273009))",NY,6200,1550,57.086616,4,,4A,apartments,,40.72739359,-73.98623133,POINT (40.72739359221422 -73.98623132670481),,,79 East 7 Street
80,241822338,40.728343041798745/-73.98656928340718,"POLYGON ((-73.9865841 40.7282535,-73.9864917 40.7283797,-73.9864769 40.7284,-73.9865545 40.7284326,-73.9865565 40.7284298,-73.9866071 40.7283607,-73.9866172 40.7283469,-73.9866617 40.7282861,-73.9865841 40.7282535))",NY,5960,1490,59.711288,4,,4A,apartments,,40.72834304,-73.98656928,POINT (40.728343041798745 -73.98656928340718),,,53 ST Marks Place
81,241822339,40.72818830554337/-73.98748830496788,"POLYGON ((-73.987279 40.7281441,-73.9873351 40.7281675,-73.9873615 40.7281785,-73.9874318 40.7282078,-73.9874612 40.7282201,-73.9875137 40.728242,-73.9875398 40.7282529,-73.9876179 40.7282855,-73.987673 40.7283085,-73.9876957 40.7282771,-73.9877201 40.7282432,-73.9876721 40.7282231,-73.9876032 40.7281944,-73.9875648 40.7281784,-73.9875189 40.7281592,-73.9874792 40.7281426,-73.9874138 40.7281153,-73.9873661 40.7280955,-73.987295 40.7280658,-73.9872605 40.7281136,-73.9872916 40.7281266,-73.987279 40.7281441))",NY,10620,3540,35.433072,3,,4A,yes,,40.72818831,-73.9874883,POINT (40.72818830554337 -73.98748830496788),,,126 2 Avenue
82,241822340,40.72786667418363/-73.9873306014235,"POLYGON ((-73.9873442 40.727766,-73.9873112 40.7278117,-73.9872526 40.727893,-73.9872495 40.7278973,-73.9873005 40.7279186,-73.9872966 40.727924,-73.9872842 40.7279259,-73.9872512 40.7279716,-73.9872921 40.7279886,-73.9874275 40.7278008,-73.9873442 40.727766))",NY,8600,1720,58.070868,5,,4A,apartments,,40.72786667,-73.9873306,POINT (40.72786667418363 -73.9873306014235),,,51 East 7 Street
83,241829563,40.7269644019714/-73.98798264881484,"POLYGON ((-73.9879748 40.7269005,-73.9878815 40.7270286,-73.9879647 40.7270637,-73.9880581 40.7269356,-73.9880353 40.726926,-73.9880815 40.7268626,-73.9880423 40.7268461,-73.9880038 40.7268988,-73.9880137 40.726903,-73.988006 40.7269137,-73.9879748 40.7269005))",NY,8550,1710,53.149608,5,,4A,apartments,,40.7269644,-73.98798265,POINT (40.7269644019714 -73.98798264881484),,,310 East 6 Street
84,241829564,40.72748044873814/-73.98801913345457,"POLYGON ((-73.9877996 40.7274284,-73.9878475 40.7274485,-73.988173 40.727585,-73.9881937 40.7275936,-73.9882389 40.7275318,-73.9879975 40.7274306,-73.9879867 40.7274454,-73.987923 40.7274187,-73.9879376 40.7273988,-73.9878485 40.7273615,-73.9878404 40.7273725,-73.9877996 40.7274284))",NY,15600,3120,62.007876,5,,4A,apartments,,40.72748045,-73.98801913,POINT (40.72748044873814 -73.98801913345457),,,108 2 Avenue
85,241829565,40.72743369594264/-73.98733751239773,"POLYGON ((-73.9873138 40.7273871,-73.9872343 40.7274963,-73.987313 40.7275295,-73.9873379 40.7274955,-73.9873592 40.7274662,-73.9873748 40.7274448,-73.9874196 40.7273833,-73.9874476 40.7273449,-73.9873997 40.7273247,-73.9873593 40.7273801,-73.9873682 40.7273978,-73.9873614 40.7274072,-73.9873138 40.7273871))",NY,6240,1560,59.711288,4,,4A,apartments,,40.7274337,-73.98733751,POINT (40.72743369594264 -73.98733751239773),,,58 East 7 Street
86,241829566,40.727087313711856/-73.98647446484141,"POLYGON ((-73.9863946 40.7270918,-73.9863557 40.7271452,-73.986474 40.7271951,-73.9865125 40.7271422,-73.9864958 40.7271352,-73.9864958 40.7271245,-73.9865852 40.7270018,-73.98651 40.7269701,-73.9864231 40.7270894,-73.9864287 40.7270983,-73.9864123 40.7270992,-73.9863946 40.7270918))",NY,12600,2100,62.992128,6,,4A,apartments,,40.72708731,-73.98647446,POINT (40.727087313711856 -73.98647446484141),,,80 East 7 Street
87,241829567,40.727138001418574/-73.98659289071573,"POLYGON ((-73.9865125 40.7271422,-73.986474 40.7271951,-73.9865921 40.7272449,-73.9866258 40.7271986,-73.9866306 40.727192,-73.9866088 40.7271828,-73.986605 40.7271711,-73.986618 40.7271696,-73.9867038 40.7270518,-73.9866309 40.727021,-73.9865415 40.7271438,-73.9865302 40.7271497,-73.9865125 40.7271422))",NY,12360,2060,61.351708,6,,4A,apartments,,40.727138,-73.98659289,POINT (40.727138001418574 -73.98659289071573),,,76 East 7 Street
88,241829568,40.72673096882435/-73.98830824883802,"POLYGON ((-73.9881934 40.7267469,-73.9881552 40.7267993,-73.9883124 40.7268656,-73.9883506 40.7268132,-73.9883115 40.7267967,-73.9883786 40.7267047,-73.9884176 40.7267211,-73.9884594 40.7266638,-73.9883023 40.7265975,-73.9882605 40.7266549,-73.9883022 40.7266725,-73.9882351 40.7267645,-73.9881934 40.7267469))",NY,19020,3170,68.89764,6,,4A,apartments,,40.72673097,-73.98830825,POINT (40.72673096882435 -73.98830824883802),,,309 East 5 Street
89,241829569,40.72711266086376/-73.98835672420348,"POLYGON ((-73.9883949 40.7271381,-73.9883772 40.7271623,-73.9884736 40.7272029,-73.9885161 40.7271446,-73.9882434 40.7270296,-73.9882233 40.7270211,-73.9881901 40.7270667,-73.9882845 40.7271065,-73.9882752 40.7271192,-73.988298 40.7271288,-73.9883113 40.7271345,-73.9883619 40.7271558,-73.9883795 40.7271316,-73.9883949 40.7271381))",NY,8120,2030,53.477692,4,,4A,apartments,,40.72711266,-73.98835672,POINT (40.72711266086376 -73.98835672420348),,,100 2 Avenue
90,241829570,40.727059009243206/-73.9871716521628,"POLYGON ((-73.9871422 40.7269142,-73.9871044 40.7269659,-73.9870469 40.727045,-73.9870078 40.7270986,-73.9869882 40.7271255,-73.9870824 40.7271652,-73.987096 40.7271465,-73.9872123 40.7271955,-73.9873526 40.7270029,-73.9871773 40.726929,-73.9871691 40.7269402,-73.9871462 40.7269306,-73.9871544 40.7269193,-73.9871422 40.7269142))",NY,5500,5500,40.026248,1,,4A,synagogue,,40.72705901,-73.98717165,POINT (40.727059009243206 -73.9871716521628),,,325 East 6 Street
91,241829571,40.72691432376599/-73.98851240703587,"POLYGON ((-73.9885909 40.7270323,-73.9886841 40.726914,-73.9885093 40.7268403,-73.9884991 40.7268542,-73.9884046 40.7268143,-73.988331 40.7269153,-73.988409 40.7269502,-73.9884161 40.7269368,-73.9884113 40.7269323,-73.9884289 40.7269249,-73.9885473 40.726976,-73.9885453 40.7269872,-73.9885325 40.7269905,-73.9885252 40.7270027,-73.9885909 40.7270323))",NY,21000,3500,69.553808,6,,4A,apartments,,40.72691432,-73.98851241,POINT (40.72691432376599 -73.98851240703587),,,92 2 Avenue
92,241829572,40.7273630575806/-73.98717561405415,"POLYGON ((-73.9871622 40.7273117,-73.9870761 40.7274301,-73.9870656 40.7274445,-73.9871431 40.7274771,-73.9871538 40.7274624,-73.9872349 40.7273511,-73.9872383 40.7273464,-73.987212 40.7273354,-73.9872169 40.7273286,-73.9872335 40.7273356,-73.9872593 40.7273002,-73.9872622 40.7273014,-73.9872878 40.7272662,-73.9872249 40.7272397,-73.9871993 40.7272749,-73.9872023 40.7272761,-73.9871765 40.7273116,-73.9871962 40.7273199,-73.9871928 40.7273246,-73.9871622 40.7273117))",NY,9500,1900,59.711288,5,,4A,apartments,,40.72736306,-73.98717561,POINT (40.7273630575806 -73.98717561405415),,,62 East 7 Street
93,241829573,40.72717008007467/-73.98669859335843,"POLYGON ((-73.9866258 40.7271986,-73.9865921 40.7272449,-73.9866713 40.7272783,-73.986705 40.727232,-73.9867003 40.7272196,-73.986719 40.7271939,-73.9867058 40.7271883,-73.986725 40.727162,-73.9867382 40.7271676,-73.9867562 40.7271428,-73.9867745 40.7271366,-73.9868052 40.7270945,-73.986726 40.7270611,-73.9866953 40.7271032,-73.9866986 40.7271185,-73.9866805 40.7271433,-73.9866968 40.7271501,-73.9866776 40.7271764,-73.9866614 40.7271696,-73.9866429 40.727195,-73.9866258 40.7271986))",NY,9360,1560,66.272968,6,,4A,apartments,,40.72717008,-73.98669859,POINT (40.72717008007467 -73.98669859335843),,,74 East 7 Street
94,241829574,40.727203589188974/-73.98677812844049,"POLYGON ((-73.986705 40.727232,-73.9866713 40.7272783,-73.9867525 40.7273125,-73.9867862 40.7272662,-73.9867795 40.727253,-73.9867983 40.7272273,-73.9867828 40.7272208,-73.986802 40.7271945,-73.9868175 40.727201,-73.9868355 40.7271762,-73.9868557 40.7271708,-73.9868864 40.7271287,-73.9868052 40.7270945,-73.9867745 40.7271366,-73.9867774 40.7271517,-73.9867593 40.7271765,-73.9867701 40.727181,-73.986751 40.7272073,-73.9867402 40.7272028,-73.9867214 40.7272285,-73.986705 40.727232))",NY,9600,1600,64.632548,6,,4A,apartments,,40.72720359,-73.98677813,POINT (40.727203589188974 -73.98677812844049),,,72 East 7 Street
95,241829575,40.72755697825123/-73.98766860314531,"POLYGON ((-73.9875845 40.7275804,-73.9875612 40.7276124,-73.987538 40.7276441,-73.9876179 40.7276776,-73.9876627 40.7276163,-73.9876843 40.7276253,-73.987775 40.7275011,-73.9877527 40.7274917,-73.9877753 40.7274607,-73.9876961 40.7274275,-73.987692 40.7274331,-73.987672 40.7274605,-73.987694 40.7274697,-73.987682 40.7274861,-73.9876644 40.7275007,-73.9876491 40.7275168,-73.9876424 40.7275254,-73.9876365 40.7275342,-73.9876266 40.7275526,-73.9876196 40.7275717,-73.9876065 40.7275896,-73.9875845 40.7275804))",NY,11600,2320,59.383204,5,,4A,apartments,,40.72755698,-73.9876686,POINT (40.72755697825123 -73.98766860314531),,,50 East 7 Street
96,241829576,40.72648552549604/-73.98771647160898,"POLYGON ((-73.9876921 40.7264434,-73.9876744 40.7264677,-73.987697 40.7264772,-73.9876796 40.726501,-73.9876723 40.726498,-73.9876561 40.7265202,-73.9876336 40.7265237,-73.9875978 40.7265728,-73.9876789 40.726607,-73.9877147 40.7265579,-73.9877109 40.7265433,-73.9877271 40.7265211,-73.9877183 40.7265174,-73.9877357 40.7264935,-73.9877555 40.7265019,-73.9878308 40.7263986,-73.9877497 40.7263644,-73.9877241 40.7263995,-73.9877363 40.7264046,-73.9877072 40.7264445,-73.9877043 40.7264485,-73.9876921 40.7264434))",NY,9550,1910,61.679792,5,,4A,apartments,,40.72648553,-73.98771647,POINT (40.72648552549604 -73.98771647160898),,,325 East 5 Street
